clip,source_hash,vehicle_id,terminal_event_id,event_ts,camera,status,original_labelled_event_description,labelled_event,labelled_checked,labelled_agreed,cam_o,cam_s,vs,fatigue_summary,smoking_summary,eatdrink_summary,review_seatbelt,review_phone,review_drinking,t_total_s,t_llm_s,driver_vis,seatbelt,phone,distraction,fatigue,smoking,eatdrink,drinking,alcohol,why,seatbelt_support_n,phone_support_n,distraction_support_n,fatigue_support_n,smoking_support_n,det_codes,rev_codes,det_event_descriptions,rev_event_descriptions,primary_vlm_event,seatbelt_off_flag,phone_flag,distraction_flag,fatigue_flag,smoke_flag,cam_covered_flag,face_obstructed_review_flag,seatbelt_uncertain_flag,phone_uncertain_flag,distraction_uncertain_flag,fatigue_uncertain_flag,smoking_uncertain_flag,raw_event_description,raw_event_ts,original_event_description,event_ts_final,vlm_change_type,event_changed_flag,det_rankable_event_descriptions,rev_rankable_event_descriptions,extra_rankable_vlm_events,n_extra_rankable_vlm_events,matched_raw_df_flag
872,72224c9397436198,507451763,4882303786168611982,2026-01-10 05:57:55+00:00,2,OK,v_cam_covered,,y,n,2,0,1,u,u,n,low,low,low,78.16,50.02,1,y,n,y,u,u,n,u,u,Driver is clearly visible and wearing seatbelt. Driver appears distracted and yawns.,12,0,12,0,0,[11],[],['v_distraction'],[],v_distraction,0,0,1,0,0,0,0,0,0,0,1,1,v_cam_covered,2026-01-10 07:58:04+00:00,v_cam_covered,2026-01-10 05:57:55+00:00,contradicted,1,['v_distraction'],[],['v_distraction'],1,1
873,10e3ff75cf905e18,437381828,4882303786168598230,2026-01-10 05:56:42+00:00,2,OK,v_fatigue,,y,y,2,0,1,y,u,n,low,low,low,58.9,24.08,1,y,n,u,y,u,n,u,u,eyes fully closed for a moment,0,0,0,0,0,[13],[],['v_fatigue'],[],v_fatigue,0,0,0,1,0,0,0,0,0,1,0,1,v_fatigue,2026-01-10 07:56:47+00:00,v_fatigue,2026-01-10 05:56:42+00:00,confirmed,0,['v_fatigue'],[],[],0,1
874,e5dc7c2833e624de,338306241,4882303786168524942,2026-01-10 05:49:49+00:00,2,OK,v_phone,,y,y,2,0,1,u,u,n,high,high,low,60.46,27.9,1,n,y,u,u,u,n,u,u,clearly visible phone in hand,0,0,0,0,0,"[5, 10]",[],"['SEATBELT_D_OFF', 'v_phone']",[],SEATBELT_D_OFF,1,1,0,0,0,0,0,0,0,1,1,1,v_phone,2026-01-10 07:49:54+00:00,v_phone,2026-01-10 05:49:49+00:00,refined,1,"['SEATBELT_D_OFF', 'v_phone']",[],['SEATBELT_D_OFF'],1,1
875,0cdd8477be791250,459505113,4882303786168501639,2026-01-10 05:47:23+00:00,2,OK,v_eye_closed,,y,y,2,0,1,y,u,n,low,high,low,51.54,24.95,1,y,y,u,y,u,n,u,u,eyes fully closed for a moment,0,0,0,0,0,"[10, 13]",[],"['v_phone', 'v_fatigue']",[],v_phone,0,1,0,1,0,0,0,0,0,1,0,1,v_eye_closed,2026-01-10 07:47:28+00:00,v_eye_closed,2026-01-10 05:47:23+00:00,refined,1,"['v_phone', 'v_fatigue']",[],"['v_phone', 'v_fatigue']",2,1
876,ee1ac213c248efc8,365670886,4882303786168489374,2026-01-10 05:46:23+00:00,2,OK,v_eye_closed,,y,n,2,0,1,n,u,n,high,high,low,50.76,24.65,1,n,y,u,n,u,n,u,u,face is clearly visible and no signs of fatigue,0,0,0,0,0,"[5, 10]",[],"['SEATBELT_D_OFF', 'v_phone']",[],SEATBELT_D_OFF,1,1,0,0,0,0,0,0,0,1,0,1,v_eye_closed,2026-01-10 07:46:28+00:00,v_eye_closed,2026-01-10 05:46:23+00:00,contradicted,1,"['SEATBELT_D_OFF', 'v_phone']",[],"['SEATBELT_D_OFF', 'v_phone']",2,1
877,41a361e0ec7ec9a6,459505113,4882303786168471728,2026-01-10 05:44:29+00:00,2,OK,v_distraction,,y,y,2,0,1,u,u,n,low,high,low,54.0,25.66,1,y,y,y,u,u,n,u,u,Driver is looking down and appears to be interacting with a device.,0,0,0,0,0,"[10, 11]",[],"['v_phone', 'v_distraction']",[],v_phone,0,1,1,0,0,0,0,0,0,0,1,1,v_distraction,2026-01-10 07:44:34+00:00,v_distraction,2026-01-10 05:44:29+00:00,refined,1,"['v_phone', 'v_distraction']",[],['v_phone'],1,1
878,0e9a4a1b268bef83,365670886,4882303786168462984,2026-01-10 05:44:08+00:00,2,OK,v_phone,,y,y,2,0,1,u,u,n,high,high,low,56.88,28.23,1,n,y,u,u,u,n,u,u,clearly visible phone in left hand,0,0,0,0,0,"[5, 10]",[],"['SEATBELT_D_OFF', 'v_phone']",[],SEATBELT_D_OFF,1,1,0,0,0,0,0,0,0,1,1,1,v_phone,2026-01-10 07:44:13+00:00,v_phone,2026-01-10 05:44:08+00:00,refined,1,"['SEATBELT_D_OFF', 'v_phone']",[],['SEATBELT_D_OFF'],1,1
879,26f5d3dee14b0057,459505113,4882303786168417966,2026-01-10 05:39:50+00:00,2,OK,v_phone,,y,y,2,0,1,u,u,n,low,high,low,53.0,25.75,1,y,y,u,u,u,n,u,u,clearly visible phone in the driver's left hand,0,0,0,0,0,[10],[],['v_phone'],[],v_phone,0,1,0,0,0,0,0,0,0,1,1,1,v_phone,2026-01-10 07:39:55+00:00,v_phone,2026-01-10 05:39:50+00:00,confirmed,0,['v_phone'],[],[],0,1
880,4907a627cc621e0d,338306241,4882303786168417816,2026-01-10 05:39:49+00:00,2,OK,v_phone,,y,y,2,0,1,u,u,n,high,high,low,59.27,26.12,1,n,y,u,u,u,n,u,u,clearly visible phone held to ear,0,0,0,0,0,"[5, 10]",[],"['SEATBELT_D_OFF', 'v_phone']",[],SEATBELT_D_OFF,1,1,0,0,0,0,0,0,0,1,1,1,v_phone,2026-01-10 07:39:54+00:00,v_phone,2026-01-10 05:39:49+00:00,refined,1,"['SEATBELT_D_OFF', 'v_phone']",[],['SEATBELT_D_OFF'],1,1
881,1d212c892340c4f7,338306241,4882303786168414078,2026-01-10 05:39:23+00:00,2,OK,v_cam_covered,,y,n,2,0,1,u,u,n,high,low,low,78.23,51.49,1,n,n,y,u,u,n,u,u,Driver is clearly visible and appears distracted.,12,0,12,0,0,"[5, 11]",[],"['SEATBELT_D_OFF', 'v_distraction']",[],SEATBELT_D_OFF,1,0,1,0,0,0,0,0,0,0,1,1,v_cam_covered,2026-01-10 07:39:32+00:00,v_cam_covered,2026-01-10 05:39:23+00:00,contradicted,1,"['SEATBELT_D_OFF', 'v_distraction']",[],"['SEATBELT_D_OFF', 'v_distraction']",2,1
882,4371db67369abd37,366751690,4882303786168408803,2026-01-10 05:38:31+00:00,2,OK,v_yawn,,n,na,2,0,2,u,n,n,low,low,low,61.63,28.1,1,y,n,u,u,n,n,u,u,No clear evidence of smoking device or smoke. | stopped_non_smoke_label_not_checked,0,0,0,0,0,[],[],[],[],,0,0,0,0,0,0,0,0,0,1,1,0,v_yawn,2026-01-10 07:38:36+00:00,v_yawn,2026-01-10 05:38:31+00:00,no_vlm_signal,0,[],[],[],0,1
883,134be4c5b32b90ed,459505113,4882303786168377156,2026-01-10 05:35:21+00:00,2,OK,v_eye_closed,,y,n,2,0,1,n,u,n,high,medium,low,51.32,25.35,1,n,u,u,n,u,n,u,u,face is clearly visible and no signs of fatigue,0,0,0,0,0,[5],[],['SEATBELT_D_OFF'],[],SEATBELT_D_OFF,1,0,0,0,0,0,0,0,1,1,0,1,v_eye_closed,2026-01-10 07:35:26+00:00,v_eye_closed,2026-01-10 05:35:21+00:00,contradicted,1,['SEATBELT_D_OFF'],[],['SEATBELT_D_OFF'],1,1
884,f24bfde3348de254,402182287,4882303786168374106,2026-01-10 05:35:29+00:00,2,OK,v_distraction,,y,n,2,0,1,u,u,n,low,low,low,51.04,24.05,1,y,n,n,u,u,n,u,u,Attentive driver,0,0,0,0,0,[],[],[],[],,0,0,0,0,0,0,0,0,0,0,1,1,v_distraction,2026-01-10 07:35:34+00:00,v_distraction,2026-01-10 05:35:29+00:00,not_confirmed,0,[],[],[],0,1
885,5fac9e17fab8b2be,459505113,4882303786168318961,2026-01-10 05:29:48+00:00,2,OK,v_phone,,y,y,2,0,1,u,u,n,high,high,low,55.07,28.3,1,n,y,u,u,u,n,u,u,clearly visible phone in left hand near ear,0,0,0,0,0,"[5, 10]",[],"['SEATBELT_D_OFF', 'v_phone']",[],SEATBELT_D_OFF,1,1,0,0,0,0,0,0,0,1,1,1,v_phone,2026-01-10 07:29:53+00:00,v_phone,2026-01-10 05:29:48+00:00,refined,1,"['SEATBELT_D_OFF', 'v_phone']",[],['SEATBELT_D_OFF'],1,1
886,a153f25ca0828dcd,523824244,4882303786168293276,2026-01-10 05:27:13+00:00,2,OK,v_phone,,y,y,2,0,1,u,u,n,high,high,low,52.48,25.62,1,n,y,u,u,u,n,u,u,Driver is holding a phone to the ear.,0,0,0,0,0,"[5, 10]",[],"['SEATBELT_D_OFF', 'v_phone']",[],SEATBELT_D_OFF,1,1,0,0,0,0,0,0,0,1,1,1,v_phone,2026-01-10 07:27:18+00:00,v_phone,2026-01-10 05:27:13+00:00,refined,1,"['SEATBELT_D_OFF', 'v_phone']",[],['SEATBELT_D_OFF'],1,1
887,80514c5a760d2936,338306241,4882303786168287483,2026-01-10 05:26:50+00:00,2,OK,v_phone,,y,y,2,0,1,u,u,n,high,high,low,53.93,25.56,1,n,y,u,u,u,n,u,u,clearly visible phone in left hand,0,0,0,0,0,"[5, 10]",[],"['SEATBELT_D_OFF', 'v_phone']",[],SEATBELT_D_OFF,1,1,0,0,0,0,0,0,0,1,1,1,v_phone,2026-01-10 07:26:55+00:00,v_phone,2026-01-10 05:26:50+00:00,refined,1,"['SEATBELT_D_OFF', 'v_phone']",[],['SEATBELT_D_OFF'],1,1
888,5220149f59390a79,523824244,4882303786168284824,2026-01-10 05:26:29+00:00,2,OK,v_distraction,,y,n,2,0,1,u,u,n,high,low,low,50.03,24.26,1,n,n,n,u,u,n,u,u,Driver is looking ahead and appears attentive.,0,0,0,0,0,[5],[],['SEATBELT_D_OFF'],[],SEATBELT_D_OFF,1,0,0,0,0,0,0,0,0,0,1,1,v_distraction,2026-01-10 07:26:34+00:00,v_distraction,2026-01-10 05:26:29+00:00,contradicted,1,['SEATBELT_D_OFF'],[],['SEATBELT_D_OFF'],1,1
889,7f57d99ebb279770,366751690,4882303786168280482,2026-01-10 05:25:44+00:00,2,OK,v_yawn,,y,n,2,0,1,n,u,n,low,high,low,52.73,24.99,1,y,y,u,n,u,n,u,u,Face is clearly visible and no signs of fatigue.,0,0,0,0,0,[10],[],['v_phone'],[],v_phone,0,1,0,0,0,0,0,0,0,1,0,1,v_yawn,2026-01-10 07:25:49+00:00,v_yawn,2026-01-10 05:25:44+00:00,contradicted,1,['v_phone'],[],['v_phone'],1,1
890,676c77bf5acb1780,459505113,4882303786168274052,2026-01-10 05:25:11+00:00,2,OK,v_eye_closed,,y,n,2,0,1,n,u,n,low,low,low,51.24,24.63,1,y,n,u,n,u,n,u,u,face is clearly visible and no signs of fatigue,0,0,0,0,0,[],[],[],[],,0,0,0,0,0,0,0,0,0,1,0,1,v_eye_closed,2026-01-10 07:25:16+00:00,v_eye_closed,2026-01-10 05:25:11+00:00,not_confirmed,0,[],[],[],0,1
891,1976afd551062341,459505113,4882303786168269936,2026-01-10 05:24:42+00:00,2,OK,v_distraction,,y,n,2,0,1,u,u,n,high,low,low,49.28,24.19,1,n,n,n,u,u,n,u,u,Driver is clearly visible and appears attentive.,0,0,0,0,0,[5],[],['SEATBELT_D_OFF'],[],SEATBELT_D_OFF,1,0,0,0,0,0,0,0,0,0,1,1,v_distraction,2026-01-10 07:24:47+00:00,v_distraction,2026-01-10 05:24:42+00:00,contradicted,1,['SEATBELT_D_OFF'],[],['SEATBELT_D_OFF'],1,1
892,f1f16b3cc3f414da,366751690,4882303786168222430,2026-01-10 05:19:26+00:00,2,OK,v_distraction,,y,y,2,0,1,u,u,n,low,low,low,52.62,25.34,1,y,n,y,u,u,n,u,u,Driver is looking down at a phone for a sustained moment.,0,0,0,0,0,[11],[],['v_distraction'],[],v_distraction,0,0,1,0,0,0,0,0,0,0,1,1,v_distraction,2026-01-10 07:19:31+00:00,v_distraction,2026-01-10 05:19:26+00:00,confirmed,0,['v_distraction'],[],[],0,1
893,e25aab13734207ef,366751690,4882303786168184194,2026-01-10 05:15:22+00:00,2,OK,v_phone,,y,y,2,0,1,u,u,n,low,high,low,55.5,26.22,1,y,y,u,u,u,n,u,u,clearly visible phone in left hand near ear,0,0,0,0,0,[10],[],['v_phone'],[],v_phone,0,1,0,0,0,0,0,0,0,1,1,1,v_phone,2026-01-10 07:15:27+00:00,v_phone,2026-01-10 05:15:22+00:00,confirmed,0,['v_phone'],[],[],0,1
894,6fe41182521eb999,336920768,4882303786168149342,2026-01-09 16:07:56+00:00,2,OK,v_yawn,,y,n,2,0,1,n,u,n,high,low,low,52.16,24.76,1,n,n,u,n,u,n,u,u,"No clear signs of fatigue such as yawn, eyes closed, or head nod.",0,0,0,0,0,[5],[],['SEATBELT_D_OFF'],[],SEATBELT_D_OFF,1,0,0,0,0,0,0,0,0,1,0,1,v_yawn,2026-01-09 18:08:01+00:00,v_yawn,2026-01-09 16:07:56+00:00,contradicted,1,['SEATBELT_D_OFF'],[],['SEATBELT_D_OFF'],1,1
895,c110592d91f16a20,453948326,4882303786168104252,2026-01-10 05:07:41+00:00,2,OK,v_phone,,y,y,2,0,1,u,u,n,low,high,low,53.9,25.23,1,y,y,u,u,u,n,u,u,clearly visible phone in left hand near ear,0,0,0,0,0,[10],[],['v_phone'],[],v_phone,0,1,0,0,0,0,0,0,0,1,1,1,v_phone,2026-01-10 07:07:46+00:00,v_phone,2026-01-10 05:07:41+00:00,confirmed,0,['v_phone'],[],[],0,1
896,7474eadbf53295ac,464868635,4882303786168063597,2026-01-10 05:02:49+00:00,2,OK,v_phone,,y,y,2,0,1,u,u,n,low,high,low,54.59,25.39,1,y,y,u,u,u,n,u,u,clearly visible phone in hand,0,0,0,0,0,[10],[],['v_phone'],[],v_phone,0,1,0,0,0,0,0,0,0,1,1,1,v_phone,2026-01-10 07:02:54+00:00,v_phone,2026-01-10 05:02:49+00:00,confirmed,0,['v_phone'],[],[],0,1
897,ea3be5a62ad68dda,453948326,4882303786167982193,2026-01-10 04:52:56+00:00,2,OK,v_phone,,y,y,2,0,1,u,u,n,low,high,low,53.5,25.23,1,y,y,u,u,u,n,u,u,clearly visible phone in left hand near ear,0,0,0,0,0,[10],[],['v_phone'],[],v_phone,0,1,0,0,0,0,0,0,0,1,1,1,v_phone,2026-01-10 06:53:01+00:00,v_phone,2026-01-10 04:52:56+00:00,confirmed,0,['v_phone'],[],[],0,1
898,264625b4c7eeef48,425968651,4882303786167802963,2026-01-10 04:29:10+00:00,2,OK,v_distraction,,y,n,2,0,1,u,u,n,low,low,low,52.14,24.25,1,y,n,n,u,u,n,u,u,Attentive driver,0,0,0,0,0,[],[],[],[],,0,0,0,0,0,0,0,0,0,0,1,1,v_distraction,2026-01-10 06:29:15+00:00,v_distraction,2026-01-10 04:29:10+00:00,not_confirmed,0,[],[],[],0,1
899,6ca7b06bc4e23b2d,434885978,4882303786165654954,2026-01-09 18:55:34+00:00,2,OK,v_distraction,,y,n,2,0,1,u,u,n,low,low,low,51.45,24.52,1,y,n,n,u,u,n,u,u,Attentive driver,0,0,0,0,0,[],[],[],[],,0,0,0,0,0,0,0,0,0,0,1,1,v_distraction,2026-01-09 20:55:39+00:00,v_distraction,2026-01-09 18:55:34+00:00,not_confirmed,0,[],[],[],0,1
900,3d2303c2187714df,523824244,4882303786165505223,2026-01-09 18:39:27+00:00,2,OK,v_distraction,,y,n,2,0,1,u,u,n,high,high,low,51.57,24.48,1,n,y,n,u,u,n,u,u,Driver is clearly visible and appears attentive.,0,0,0,0,0,"[5, 10]",[],"['SEATBELT_D_OFF', 'v_phone']",[],SEATBELT_D_OFF,1,1,0,0,0,0,0,0,0,0,1,1,v_distraction,2026-01-09 20:39:32+00:00,v_distraction,2026-01-09 18:39:27+00:00,contradicted,1,"['SEATBELT_D_OFF', 'v_phone']",[],"['SEATBELT_D_OFF', 'v_phone']",2,1
901,ad9d09678772cdcf,507302529,4882303786165490380,2026-01-09 18:37:55+00:00,2,OK,v_eye_closed,,y,n,2,0,1,n,u,n,low,low,low,51.56,24.88,1,y,n,u,n,u,n,u,u,Face is clearly visible and no signs of fatigue.,0,0,0,0,0,[],[],[],[],,0,0,0,0,0,0,0,0,0,1,0,1,v_eye_closed,2026-01-09 20:38:00+00:00,v_eye_closed,2026-01-09 18:37:55+00:00,not_confirmed,0,[],[],[],0,1
902,f366a7318b3b10d8,464868635,4882303786165119387,2026-01-09 17:58:28+00:00,2,OK,v_phone,,y,y,2,0,1,u,u,n,low,high,low,51.31,24.79,1,y,y,u,u,u,n,u,u,clearly visible phone in hand,0,0,0,0,0,[10],[],['v_phone'],[],v_phone,0,1,0,0,0,0,0,0,0,1,1,1,v_phone,2026-01-09 19:58:33+00:00,v_phone,2026-01-09 17:58:28+00:00,confirmed,0,['v_phone'],[],[],0,1
903,5d67864c513d0f40,429536893,4882303786165084800,2026-01-09 17:55:09+00:00,2,OK,v_phone,,y,y,2,0,1,u,u,n,low,high,low,54.31,25.02,1,y,y,u,u,u,n,u,u,clearly visible phone in hand,0,0,0,0,0,[10],[],['v_phone'],[],v_phone,0,1,0,0,0,0,0,0,0,1,1,1,v_phone,2026-01-09 19:55:14+00:00,v_phone,2026-01-09 17:55:09+00:00,confirmed,0,['v_phone'],[],[],0,1
904,3d31d73239f4d0f0,429536893,4882303786164925161,2026-01-09 17:40:54+00:00,2,OK,v_phone,,y,y,2,0,1,u,u,n,low,high,low,51.27,24.56,1,y,y,u,u,u,n,u,u,clearly visible phone in hand,0,0,0,0,0,[10],[],['v_phone'],[],v_phone,0,1,0,0,0,0,0,0,0,1,1,1,v_phone,2026-01-09 19:40:59+00:00,v_phone,2026-01-09 17:40:54+00:00,confirmed,0,['v_phone'],[],[],0,1
905,9f8be0f46d7e503b,507302529,4882303786164910455,2026-01-09 17:39:22+00:00,2,OK,v_distraction,,y,n,2,0,1,u,u,n,low,medium,low,54.04,24.67,1,y,u,n,u,u,n,u,u,The driver is clearly visible and appears attentive.,0,0,0,0,0,[],[],[],[],,0,0,0,0,0,0,0,0,1,0,1,1,v_distraction,2026-01-09 19:39:27+00:00,v_distraction,2026-01-09 17:39:22+00:00,not_confirmed,0,[],[],[],0,1
906,713e11d80ced5868,453865293,4882303786164896478,2026-01-09 17:38:35+00:00,2,OK,v_phone,,y,y,2,0,1,u,u,n,low,high,low,52.7,25.35,1,y,y,u,u,u,n,u,u,clearly visible phone in left hand near ear,0,0,0,0,0,[10],[],['v_phone'],[],v_phone,0,1,0,0,0,0,0,0,0,1,1,1,v_phone,2026-01-09 19:38:40+00:00,v_phone,2026-01-09 17:38:35+00:00,confirmed,0,['v_phone'],[],[],0,1
907,39938fe34efe0d63,523824244,4882303786164876461,2026-01-09 17:36:27+00:00,2,OK,v_distraction,,y,y,2,0,1,u,u,n,high,low,low,52.6,25.73,1,n,n,y,u,u,n,u,u,"Driver is looking down and appears to be interacting with something, not focusing on the road.",0,0,0,0,0,"[5, 11]",[],"['SEATBELT_D_OFF', 'v_distraction']",[],SEATBELT_D_OFF,1,0,1,0,0,0,0,0,0,0,1,1,v_distraction,2026-01-09 19:36:32+00:00,v_distraction,2026-01-09 17:36:27+00:00,refined,1,"['SEATBELT_D_OFF', 'v_distraction']",[],['SEATBELT_D_OFF'],1,1
908,43cc5fb2aeef6b56,464868635,4882303786164854558,2026-01-09 17:34:46+00:00,2,OK,v_phone,,y,y,2,0,1,u,u,n,high,high,low,51.96,25.65,1,n,y,u,u,u,n,u,u,clearly visible phone in left hand near ear,0,0,0,0,0,"[5, 10]",[],"['SEATBELT_D_OFF', 'v_phone']",[],SEATBELT_D_OFF,1,1,0,0,0,0,0,0,0,1,1,1,v_phone,2026-01-09 19:34:51+00:00,v_phone,2026-01-09 17:34:46+00:00,refined,1,"['SEATBELT_D_OFF', 'v_phone']",[],['SEATBELT_D_OFF'],1,1
909,0d4476e9a4cac77e,460126729,4882303786164805346,2026-01-09 17:30:25+00:00,2,OK,v_fatigue,,y,n,2,0,1,n,u,n,low,low,low,53.61,25.01,1,y,n,u,n,u,n,u,u,face is clearly visible and no signs of fatigue,0,0,0,0,0,[],[],[],[],,0,0,0,0,0,0,0,0,0,1,0,1,v_fatigue,2026-01-09 19:30:30+00:00,v_fatigue,2026-01-09 17:30:25+00:00,not_confirmed,0,[],[],[],0,1
910,375ee296a7031a9f,460126729,4882303786164762172,2026-01-09 17:26:37+00:00,2,OK,v_phone,,y,y,2,0,1,u,u,n,low,high,low,52.5,24.65,1,y,y,u,u,u,n,u,u,clearly visible phone in left hand,0,0,0,0,0,[10],[],['v_phone'],[],v_phone,0,1,0,0,0,0,0,0,0,1,1,1,v_phone,2026-01-09 19:26:42+00:00,v_phone,2026-01-09 17:26:37+00:00,confirmed,0,['v_phone'],[],[],0,1
911,f9947f668b68e1ce,334008589,4882303786164744074,2026-01-09 17:25:02+00:00,2,OK,v_phone,,y,y,2,0,1,u,u,n,high,high,low,53.77,25.35,1,n,y,u,u,u,n,u,u,clearly visible phone in left hand near ear,0,0,0,0,0,"[5, 10]",[],"['SEATBELT_D_OFF', 'v_phone']",[],SEATBELT_D_OFF,1,1,0,0,0,0,0,0,0,1,1,1,v_phone,2026-01-09 19:25:07+00:00,v_phone,2026-01-09 17:25:02+00:00,refined,1,"['SEATBELT_D_OFF', 'v_phone']",[],['SEATBELT_D_OFF'],1,1
912,1ad71c926b4cf9ad,507451763,4882303786164736210,2026-01-09 17:24:21+00:00,2,OK,v_fatigue,,y,n,2,0,1,n,u,n,low,low,low,53.12,24.97,1,y,n,u,n,u,n,u,u,face is clearly visible and no signs of fatigue,0,0,0,0,0,[],[],[],[],,0,0,0,0,0,0,0,0,0,1,0,1,v_fatigue,2026-01-09 19:24:26+00:00,v_fatigue,2026-01-09 17:24:21+00:00,not_confirmed,0,[],[],[],0,1
913,1e30da076eb606eb,507451763,4882303786164577672,2026-01-09 17:10:44+00:00,2,OK,v_cam_covered,,y,n,2,0,1,u,u,n,low,low,low,65.96,38.58,1,y,n,u,u,u,n,u,u,Driver is clearly visible and wearing a seatbelt.,11,0,0,0,0,[],[],[],[],,0,0,0,0,0,0,0,0,0,1,1,1,v_cam_covered,2026-01-09 19:10:53+00:00,v_cam_covered,2026-01-09 17:10:44+00:00,not_confirmed,0,[],[],[],0,1
914,3f239c99694053f4,464868635,4882303786164574895,2026-01-09 17:10:33+00:00,2,OK,v_phone,,y,y,2,0,1,u,u,n,high,high,low,54.26,25.68,1,n,y,u,u,u,n,u,u,clearly visible phone in the driver's left hand,0,0,0,0,0,"[5, 10]",[],"['SEATBELT_D_OFF', 'v_phone']",[],SEATBELT_D_OFF,1,1,0,0,0,0,0,0,0,1,1,1,v_phone,2026-01-09 19:10:38+00:00,v_phone,2026-01-09 17:10:33+00:00,refined,1,"['SEATBELT_D_OFF', 'v_phone']",[],['SEATBELT_D_OFF'],1,1
915,5c0af3448645a0d5,464868635,4882303786164452444,2026-01-09 17:00:26+00:00,2,OK,v_phone,,y,y,2,0,1,u,u,n,high,high,low,52.55,25.2,1,n,y,u,u,u,n,u,u,clearly visible phone in left hand near ear,0,0,0,0,0,"[5, 10]",[],"['SEATBELT_D_OFF', 'v_phone']",[],SEATBELT_D_OFF,1,1,0,0,0,0,0,0,0,1,1,1,v_phone,2026-01-09 19:00:31+00:00,v_phone,2026-01-09 17:00:26+00:00,refined,1,"['SEATBELT_D_OFF', 'v_phone']",[],['SEATBELT_D_OFF'],1,1
916,56d7d212208d6c97,437380121,4882303786164429742,2026-01-09 16:58:18+00:00,2,OK,v_distraction,,y,n,2,0,1,u,u,n,low,low,low,54.3,24.4,1,y,n,n,u,u,n,u,u,Attentive driver,0,0,0,0,0,[],[],[],[],,0,0,0,0,0,0,0,0,0,0,1,1,v_distraction,2026-01-09 18:58:23+00:00,v_distraction,2026-01-09 16:58:18+00:00,not_confirmed,0,[],[],[],0,1
917,a888b74a38347aba,437380121,4882303786164404436,2026-01-09 16:56:09+00:00,2,OK,v_yawn,,y,y,2,0,1,y,u,n,low,low,low,52.6,24.89,1,y,n,u,y,u,n,u,u,mouth wide open,0,0,0,0,0,[13],[],['v_fatigue'],[],v_fatigue,0,0,0,1,0,0,0,0,0,1,0,1,v_yawn,2026-01-09 18:56:14+00:00,v_yawn,2026-01-09 16:56:09+00:00,refined,1,['v_fatigue'],[],['v_fatigue'],1,1
918,8b43a3571f781ffc,409223544,4882303786164374882,2026-01-09 16:54:03+00:00,2,OK,v_fatigue,,y,n,2,0,1,n,u,n,high,low,low,53.33,25.15,1,n,n,u,n,u,n,u,u,face is clearly visible and no signs of fatigue,0,0,0,0,0,[5],[],['SEATBELT_D_OFF'],[],SEATBELT_D_OFF,1,0,0,0,0,0,0,0,0,1,0,1,v_fatigue,2026-01-09 18:54:08+00:00,v_fatigue,2026-01-09 16:54:03+00:00,contradicted,1,['SEATBELT_D_OFF'],[],['SEATBELT_D_OFF'],1,1
919,92d70c3267cb6a0c,464868635,4882303786164328278,2026-01-09 16:50:24+00:00,2,OK,v_phone,,y,y,2,0,1,u,u,n,low,high,low,54.11,25.66,1,y,y,u,u,u,n,u,u,clearly visible phone in the driver's left hand,0,0,0,0,0,[10],[],['v_phone'],[],v_phone,0,1,0,0,0,0,0,0,0,1,1,1,v_phone,2026-01-09 18:50:29+00:00,v_phone,2026-01-09 16:50:24+00:00,confirmed,0,['v_phone'],[],[],0,1
920,e100f2c5d90a2f67,437380121,4882303786164302322,2026-01-09 16:48:04+00:00,2,OK,v_distraction,,y,n,2,0,1,u,u,n,low,low,low,51.57,24.92,1,y,n,n,u,u,n,u,u,Driver is clearly visible and appears attentive.,0,0,0,0,0,[],[],[],[],,0,0,0,0,0,0,0,0,0,0,1,1,v_distraction,2026-01-09 18:48:09+00:00,v_distraction,2026-01-09 16:48:04+00:00,not_confirmed,0,[],[],[],0,1
921,1d74a549b739c602,507302529,4882303786164219064,2026-01-09 16:41:59+00:00,2,OK,v_eye_closed,,y,n,2,0,1,n,u,n,low,low,low,53.68,24.55,1,y,n,u,n,u,n,u,u,face is clearly visible and no signs of fatigue,0,0,0,0,0,[],[],[],[],,0,0,0,0,0,0,0,0,0,1,0,1,v_eye_closed,2026-01-09 18:42:04+00:00,v_eye_closed,2026-01-09 16:41:59+00:00,not_confirmed,0,[],[],[],0,1
922,89c4c07aab994d3f,333584194,4882303786164213091,2026-01-09 16:41:31+00:00,2,OK,v_yawn,,y,n,2,0,1,n,u,n,low,low,low,54.36,25.05,1,y,n,u,n,u,n,u,u,face is clearly visible and no signs of fatigue,0,0,0,0,0,[],[],[],[],,0,0,0,0,0,0,0,0,0,1,0,1,v_yawn,2026-01-09 18:41:36+00:00,v_yawn,2026-01-09 16:41:31+00:00,not_confirmed,0,[],[],[],0,1
923,815494da92664614,464868635,4882303786164197370,2026-01-09 16:40:17+00:00,2,OK,v_phone,,y,y,2,0,1,u,u,n,low,high,low,53.03,25.25,1,y,y,u,u,u,n,u,u,clearly visible phone in left hand near ear,0,0,0,0,0,[10],[],['v_phone'],[],v_phone,0,1,0,0,0,0,0,0,0,1,1,1,v_phone,2026-01-09 18:40:22+00:00,v_phone,2026-01-09 16:40:17+00:00,confirmed,0,['v_phone'],[],[],0,1
